_id,캠프 이름,상세설명1,상세설명2,상세설명3,상세설명4,상세설명5,상세설명6,상세설명7,상세설명8,상세설명9
100211,카라반파크아마존,전북완주군구이면신전길75-96,063-279-9282,산/민간,"자동차야영장,카라반","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,산책로
100212,밀양도깨비방망이캠핑장,경남밀양시단장면단장로1055,055-355-1300,산/민간,일반야영장,"봄,여름,가을,겨울",주말,전화,,
100213,명덕농원,경기포천시화현면봉화로400-134,"031-531-5651,010-2398-5651",산/민간,"일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,
100214,종이섬야영장,경남통영시용남면지도해안로303,해변/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,전화,,,
100215,교육가족체험장,충남부여군세도면인세로40-3,041-832-1996,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100216,장흥군수문랜드블루투어,전남장흥군안양면수문용곡로159-36,061-860-5995,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,
100217,김천실내테니스장&김천오토캠핑장,경북김천시남면초곡길287-97,054-432-9000,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,
100218,김천맑은계곡오토캠핑장,경북김천시부항면대야길307,/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,
100219,우니메이카당진점,충남당진시고대면온동로1-21,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100220,호미곶고래마을캠핑장,경북포항시남구호미곶면고래마을길8,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100221,그자리야영장,강원홍천군서면노일로478,033-433-1580,강/민간,"일반야영장,카라반","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로,운동장,강/물놀이"
100222,우니메이카안동점,경북안동시남후면무릉1길20-46,/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,
100223,팔공쉼터야영장,경북군위군부계면원효길57-1,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100224,우니메이카밀양점,경남밀양시단장면국전로78-5,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100225,하늘빛,인천옹진군영흥면영흥서로527-26,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100226,예닮펜션캠핑장,강원홍천군두촌면군유동길64번길7,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100227,르쏠레이475카페야영장,강원양구군양구읍박수근로365번길84-11,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100228,경상북도교육청포항산누리오토캠핑장,경북포항시북구죽장면죽장로2805,054-261-3520,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100229,멍캠프,경기남양주시수동면비룡로1378번길36-6,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100230,스칼라캠프장(주식회사미라토스칼라캠프),강원춘천시남산면추곡고개길326-121,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100231,가평리오카라반,경기가평군상면축령로70번길44-61,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100232,라온힐야영장,경기가평군상면수목원로224,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100233,해밀터,충북괴산군청천면이평4길23-14,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100234,산마루카라반,경기포천시이동면화동로1724번길124-14,"산,계곡/민간","일반야영장,카라반","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"전화,온라인실시간예약",운동장,
100235,위더스글램핑(낙동강위더스럭셔리글램핑),경남창녕군남지읍박진로627,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100236,윤오토캠핑장,경기양평군청운면비룡1길49-19,산/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"산책로,운동장,강/물놀이",
100237,강변글램핑,경기김포시금포로1202(운양동),010-2872-9584,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,
100238,카사비앙카,강원삼척시근덕면부남해변길15,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100239,단아하우스,강원양양군강현면진미로54번길12-1,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100240,이숲e랜드야영장,전남장성군북하면병풍로782-11,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100241,담터라온글램핑,강원철원군동송읍담터길352,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100242,라라플레이스,강원도양양군현북면하광정리608-6,/민간,"일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,"산책로,운동장,낚시,해수욕",,,
100243,도그베이팜팜홍천,강원홍천군서면가일길39번길35,/민간,"일반야영장,카라반","봄,여름,가을,겨울",평일+주말,,,,
100244,폴라데이캠핑장,경기포천시군내면선정비로58,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100245,남해힐링국민여가캠핑장,경남남해군이동면성남로79-14,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100246,펫앤트리,충남서산시팔봉면호리중말길13,"041-669-8500,010-8962-2265",해변/민간,"일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"산책로,운동장,낚시,해수욕"
100247,남한산성캠핑장,경기광주시남한산성면남한산성로144,"031-747-9488,010-5604-2844",산/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,온라인실시간예약,"계곡물놀이,산책로",
100248,선재해림카라반,인천옹진군영흥면선재로226번길107-34,032-880-1688,해변/민간,"일반야영장,카라반","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,
100249,철원포레스트,강원철원군갈말읍순담길69,산/민간,"일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,"계곡물놀이,산책로,강/물놀이",,,
100250,매향오토캠핑장,경기화성시우정읍궁평항로81-22,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100251,거금도청석오토캠핑장,전남고흥군금산면거금일주로1883,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100252,영덕디아로글램핑장,경북영덕군영덕읍영덕대게로625-168,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100253,쿠야영장,경남창원시마산합포구구산면해양관광로1767,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100254,공둘캠핑장(02),충남서천군서면주원로59,010-6486-0548,산/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,"낚시,해수욕,농어촌체험시설",,
100255,월명612,경북김천시남면운봉1길11-39,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100256,우리오토캠핑장,경기연천군연천읍동내로304,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100257,심천치유자연휴양림야영장,충남금산군남일면신동길239-123,1588-2368-,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100258,배방관광농원,충남아산시배방읍솔치로17-31,041-545-1731,"산,숲/민간",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"산책로,운동장,강/물놀이"
100259,용소유원지야영장,경남사천시사남면계양길132,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100260,일상화글램핑,충북보은군산외면성암가고로235-6,043-543-2626,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,
100261,트멍캠핑장,경기포천시소흘읍광릉수목원로932-2,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100262,호랑이캠핑,경기포천시영북면새낭로919,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100263,금옥골체험관광농원,강원춘천시동면금옥1길28-22,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100264,대장이랜드농촌체험휴양마을,충남공주시계룡면갑사로307,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100265,캠프627,경남산청군단성면호암로1320번길90-31,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100266,안면도마린오토캠핑장,충남태안군안면읍방포항길95,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,,
100267,경상북도교육청영덕오토캠핑장,경북영덕군영덕읍창포길2-11,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100268,더파인캠핑,경기포천시소흘읍죽엽산로515,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,,
100269,초리풍경,경기파주시법원읍초리골길180,031-958-0164,해변/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"산책로,농어촌체험시설"
100270,오블리비아테,경기가평군가평읍당목가일길410-68,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100271,진천포레스트캠핑장,충북진천군백곡면백곡로778,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100272,더하루만캠핑장,충북괴산군청천면괴산로상신5길6-10,숲/민간,자동차야영장,평일+주말,홈페이지바로가기새창으로,전화,"계곡물놀이,산책로,운동장,강/물놀이,농어촌체험시설",,
100273,숲에안기다,경북고령군덕곡면야로덕곡로483-68,숲/민간,일반야영장,"봄,여름,가을,겨울",주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로,강/물놀이,농어촌체험시설",
100274,나정고운모래해변오토캠핑장,경북경주시감포읍동해안로1976,070-4284-0140,해변/지자체,"자동차야영장,카라반","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"산책로,낚시,해수욕"
100275,마린힐캠핑장,충북제천시수산면옥순봉로503-1,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100276,청계호수자작나무숲캠핑장,경기포천시일동면운악청계로1480번길22,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100277,모란골관광농원,강원인제군북면모란골길131,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100278,더빌리지캠핑장,충남태안군근흥면마금로184,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100279,황토둥지캠핑체험장,충북제천시청풍면비봉5길45-22,043-641-6834,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,
100280,휘명빌리지,경북영천시신녕면신화로120,054-335-0217,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,
100281,솔내음캠핑장,충북제천시봉양읍명암로466-11,043-646-1600,산/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로,낚시",
100282,주원캠핑장,경기용인시처인구원삼면보개원삼로1415번길11-14,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100283,리버앤캠프,경기연천군청산면백궁길27,/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,,
100284,꽃댕이오토캠핑장,충북제천시백운면화당로2길176,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100285,한산도충무공교실야영장,경남통영시한산면한산일주로622,055-647-0708,/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,,,
100286,준삼형제글램핑,경기연천군왕징면왕산로40번길21,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100287,캠프게이트,경기가평군청평면호반로1025-26,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,,,,
100288,글램조이(GLAMJOI),인천강화군양도면해안서로689,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100289,가델관광농원,충남아산시신정로200-116(초사동),/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100290,위드독스in포천,경기포천시관인면뗏마루길128-26,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,,,
100291,썬오브글램핑,경기포천시이동면금강로6263번길14-2,/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,,
